GHG,Record low petroleum spill volume
GHG,1 percent for Environmental Stewardship
GHG,1 percent for environmental stewardship
GHG,Developed low carbon technology strategies
GHG,"health, environmental and safety 15 percent"
GHG,Working across our supply chain to minimize environmental impacts;
GHG,Reduction of the Company’s environmental footprint Met or Exceeded
GHG,"Introduced new standards and strategies on human rights, energy and climate change"
GHG,Environmental performance at target driven by Oil Spill Rate near high end of goal
GHG,Led work to accelerate our achievement of 100% renewable energy by a few years to FY21
GHG,"Strengthened energy & climate change, tailings management and water stewardship standards"
GHG,Greenhouse gas management  
GHG,On track to achieve flaring and methane intensity reductions
GHG,"A sustainable infrastructure to drive quality, environmental, health and safety performance"
GHG,"Develop, and begin implementation of, comprehensive strategy around greenhouse gas emissions"
GHG,Oversee the development and strategic planning for key climate-related sustainability initiative
GHG,This measure was based on the number of significant environmental enforcement actions during the year
GHG,"Continue emphasis on health, safety and the environment and reduction of incidents"
GHG,The emissions reduction goal supports our commitment to cleaner energy and our Value of Act for tomorrow
GHG,Recognized for significant sustainability efforts to utilize and promote the use of sustainable aviation fuel
GHG,Process safety and environmental 
GHG,Continued reduction in Loss of Containment events
GHG,"Superior performance that aligns effective and efficient environmental, health, and safety activities with operations"
GHG,Visa met its commitment to use 100% renewable energy by calendar year 2020 through energy sources such as solar and wind
GHG,"To reflect these important commitments, the 2014 performance measures include a new diversity and sustainability measure"
GHG,Performance shares earned based on achievement of reduction in carbon dioxide emissions will generally be paid in shares
GHG,"Obtained government policies favorable to ADM in renewable fuels, GMOs, commodity trading, and country-of-origin legislation"
GHG,"acquired companies providing energy engineering, energy supply management, and offsite renewable energy sourcing"
GHG,"Reportable Environmental Events"
GHG,"Environmental events that require notification to, or enforcement action by, a regulatory agency"
GHG,"Safety, waste costs, energy usage and costs, and sustainable product sales are part of these executives' annual performance review"
GHG,Progressed our sustainability efforts with the goal of reducing plastic in our packaging and optimizing our global carbon footprint
GHG,Launching a new enterprise-wide environmental sustainability strategy and advancing toward 2025 environmental sustainability targets
GHG,The new factor was chosen to align with the Company’s strategy to commit substantial investments that reduce greenhouse gas emissions
GHG,"new solar contracts above target, but completed solar construction below target 2"
GHG,We significantly advanced our clean energy leadership through the expansion of our offshore wind energy partnership with Ørsted
GHG,The environmental target highlights our commitment to reduce CO2 emissions in 2015 and make progress against our 2030 environmental goals
GHG,"10 percent goal related to health, safety, security and the environment, including methane emissions intensity and fresh water usage"
GHG,improving EOG’s strong safety and environmental record; 
